RayMan Pro 2.3 beta  � 1999 - 2014 
Meteorological Institute, University of Freiburg, Germany

date      	day of	time	Latit.	Long.	Altit.	UTC	sunr.	sunset	SDmax	SDact	elev.	Gmax	Gact	Sact	Dact	A	E	Ts	Ta	VP	RH	v	C	Tmrt	height	weight	age	sex	cloth.	activ.	PMV	PET	SET*	UTCI	
d.m.yyyy   	year	h:mm	캮	캞	m	h	h:mm	h:mm	min	min	�	W/m�	W/m�	W/m�	W/m�	W/m�	W/m�	캜	캜	hPa	%	m/s	octas	캜	m	kg	a		clo	W		캜	캜	캜	
17.7.2010 	198	18:00	55.83	37.62	148	0.0	1:08	18:03	1015	1013	-0.5	0.0	0.0	0.0	0.0	390.3	466.7	28.7	29.6	24.7	59.6	0.7	0.8	21.7	1.8	75.0	35	m	0.90	80.0	1.3	26.0	26.2	28.6	
17.7.2010 	198	21:00	55.83	37.62	148	0.0	1:08	18:03	1015	1013	-12.6	0.0	0.0	0.0	0.0	373.6	436.4	23.6	26.5	20.6	59.6	0.4	0.0	17.6	1.8	75.0	35	m	0.90	80.0	0.5	22.1	23.4	24.6	
18.7.2010 	199	0:00	55.83	37.62	148	0.0	1:09	18:02	1012	1010	-7.2	0.0	0.0	0.0	0.0	353.1	429.2	22.5	22.3	20.7	77.1	0.4	0.0	15.0	1.8	75.0	35	m	0.90	80.0	-0.2	18.3	20.5	21.5	
18.7.2010 	199	3:00	55.83	37.62	148	0.0	1:09	18:02	1012	1010	12.5	142.0	142.0	67.9	74.1	351.0	423.6	21.5	21.8	22.4	85.7	0.4	0.0	26.2	1.8	75.0	35	m	0.90	80.0	0.5	22.9	24.9	25.0	
18.7.2010 	199	6:00	55.83	37.62	148	0.0	1:09	18:02	1012	1010	37.3	558.1	317.0	169.1	147.9	390.0	488.4	32.3	25.6	18.7	57.1	0.7	4.8	44.4	1.8	75.0	35	m	0.90	80.0	2.0	32.7	31.5	30.9	
18.7.2010 	199	9:00	55.83	37.62	148	0.0	1:09	18:02	1012	1010	54.6	787.3	447.2	263.3	183.9	413.0	540.6	40.3	29.6	25.3	61.1	1.4	4.8	53.6	1.8	75.0	35	m	0.90	80.0	3.1	38.4	35.2	35.8	
18.7.2010 	199	12:00	55.83	37.62	148	0.0	1:09	18:02	1012	1010	46.1	683.1	437.2	274.7	162.5	411.1	597.8	48.6	30.9	22.3	50.1	2.0	4.0	56.0	1.8	75.0	35	m	0.90	80.0	3.2	39.4	35.1	35.9	
18.7.2010 	199	15:00	55.83	37.62	148	0.0	1:09	18:02	1012	1010	22.2	310.3	198.6	96.7	101.9	409.7	529.9	38.7	30.6	23.2	52.9	1.4	4.0	42.6	1.8	75.0	35	m	0.90	80.0	2.5	34.5	32.1	33.5	
18.7.2010 	199	18:00	55.83	37.62	148	0.0	1:09	18:02	1012	1010	-0.7	0.0	0.0	0.0	0.0	391.2	462.6	28.0	28.3	22.5	58.5	0.7	3.2	21.4	1.8	75.0	35	m	0.90	80.0	1.0	24.8	25.2	27.1	
18.7.2010 	199	21:00	55.83	37.62	148	0.0	1:09	18:02	1012	1010	-12.8	0.0	0.0	0.0	0.0	363.2	432.5	23.0	24.1	20.9	69.6	0.7	1.6	16.3	1.8	75.0	35	m	0.90	80.0	0.1	19.5	21.0	22.6	
19.7.2010 	200	0:00	55.83	37.62	148	0.0	1:11	18:00	1009	1008	-7.4	0.0	0.0	0.0	0.0	354.2	423.2	21.4	22.6	19.7	72.0	0.7	0.0	14.6	1.8	75.0	35	m	0.90	80.0	-0.3	17.9	19.4	20.9	
19.7.2010 	200	3:00	55.83	37.62	148	0.0	1:11	18:00	1009	1008	12.3	139.4	109.3	46.4	62.9	352.9	422.5	21.3	21.5	20.7	81.0	0.7	2.4	24.2	1.8	75.0	35	m	0.90	80.0	0.1	20.7	22.4	23.5	
19.7.2010 	200	6:00	55.83	37.62	148	0.0	1:11	18:00	1009	1008	37.2	555.9	555.9	420.6	135.3	367.0	506.6	35.4	25.2	20.1	62.7	0.7	0.0	48.9	1.8	75.0	35	m	0.90	80.0	2.3	34.7	33.1	32.1	
19.7.2010 	200	9:00	55.83	37.62	148	0.0	1:11	18:00	1009	1008	54.4	785.4	785.4	656.2	129.2	382.6	555.2	42.7	28.3	20.6	53.6	0.7	0.0	54.5	1.8	75.0	35	m	0.90	80.0	3.2	39.8	36.4	35.4	
19.7.2010 	200	12:00	55.83	37.62	148	0.0	1:11	18:00	1009	1008	45.9	681.3	485.1	328.5	156.6	401.9	590.2	47.6	30.4	21.2	49.0	0.4	3.2	55.5	1.8	75.0	35	m	0.90	80.0	3.9	43.1	39.1	37.2	
19.7.2010 	200	15:00	55.83	37.62	148	0.0	1:11	18:00	1009	1008	22.1	308.1	241.6	134.1	107.5	400.5	528.2	38.5	31.0	20.2	45.0	0.4	2.4	43.4	1.8	75.0	35	m	0.90	80.0	2.9	37.0	34.8	34.4	
19.7.2010 	200	18:00	55.83	37.62	148	0.0	1:11	18:00	1009	1008	-0.8	0.0	0.0	0.0	0.0	379.7	444.6	25.0	27.6	22.0	59.8	0.4	0.8	18.8	1.8	75.0	35	m	0.90	80.0	0.8	23.4	24.5	26.0	
19.7.2010 	200	21:00	55.83	37.62	148	0.0	1:11	18:00	1009	1008	-12.9	0.0	0.0	0.0	0.0	366.1	428.7	22.3	25.0	20.3	64.3	0.7	0.0	16.2	1.8	75.0	35	m	0.90	80.0	0.2	20.1	21.4	23.0	
20.7.2010 	201	0:00	55.83	37.62	148	0.0	1:12	17:59	1006	1006	-7.6	0.0	0.0	0.0	0.0	361.0	416.9	20.2	24.0	19.7	66.1	0.4	0.0	14.6	1.8	75.0	35	m	0.90	80.0	0.0	19.2	20.9	22.0	
20.7.2010 	201	3:00	55.83	37.62	148	0.0	1:12	17:59	1006	1006	12.2	136.7	136.7	64.6	72.1	362.7	429.1	22.4	24.4	19.1	62.6	0.7	0.0	27.3	1.8	75.0	35	m	0.90	80.0	0.7	24.1	24.9	25.6	
20.7.2010 	201	6:00	55.83	37.62	148	0.0	1:12	17:59	1006	1006	37.0	553.6	553.6	418.3	135.2	386.5	536.6	39.9	29.0	21.9	54.8	0.7	0.0	52.1	1.8	75.0	35	m	0.90	80.0	3.1	39.1	36.0	35.4	
20.7.2010 	201	9:00	55.83	37.62	148	0.0	1:12	17:59	1006	1006	54.2	783.5	445.0	261.7	183.3	429.4	623.5	52.0	32.6	24.0	49.0	0.7	4.8	59.6	1.8	75.0	35	m	0.90	80.0	4.3	45.6	40.0	40.0	
20.7.2010 	201	12:00	55.83	37.62	148	0.0	1:12	17:59	1006	1006	45.8	679.4	337.0	163.6	173.3	432.6	539.6	40.0	31.3	21.5	47.2	0.7	5.6	52.5	1.8	75.0	35	m	0.90	80.0	3.5	40.9	37.0	36.9	
20.7.2010 	201	15:00	55.83	37.62	148	0.0	1:12	17:59	1006	1006	21.9	305.8	107.6	19.0	88.7	445.9	532.4	38.8	28.4	25.1	65.0	0.7	7.2	41.7	1.8	75.0	35	m	0.90	80.0	2.4	33.7	32.6	33.1	
20.7.2010 	201	18:00	55.83	37.62	148	0.0	1:12	17:59	1006	1006	-1.0	0.0	0.0	0.0	0.0	376.3	453.1	26.5	26.1	25.6	75.8	1.4	2.4	19.3	1.8	75.0	35	m	0.90	80.0	0.6	21.8	22.9	24.9	
20.7.2010 	201	21:00	55.83	37.62	148	0.0	1:12	17:59	1006	1006	-13.1	0.0	0.0	0.0	0.0	361.0	427.9	22.2	23.8	24.2	82.3	0.7	0.0	15.7	1.8	75.0	35	m	0.90	80.0	0.1	19.2	21.0	23.1	
21.7.2010 	202	0:00	55.83	37.62	148	0.0	1:14	17:57	1003	1002	-7.8	0.0	0.0	0.0	0.0	350.0	415.3	20.0	21.5	23.4	91.2	0.4	0.8	13.5	1.8	75.0	35	m	0.90	80.0	-0.3	17.3	19.7	21.2	
21.7.2010 	202	3:00	55.83	37.62	148	0.0	1:14	17:57	1003	1002	12.0	134.0	124.4	56.7	67.7	354.5	423.7	21.5	22.5	21.5	79.1	0.4	0.8	25.4	1.8	75.0	35	m	0.90	80.0	0.5	22.9	24.8	24.9	
21.7.2010 	202	6:00	55.83	37.62	148	0.0	1:14	17:57	1003	1002	36.9	551.2	313.1	166.4	146.7	387.4	477.9	30.6	25.0	20.0	63.1	0.7	4.8	43.3	1.8	75.0	35	m	0.90	80.0	1.9	31.8	31.0	30.5	
21.7.2010 	202	9:00	55.83	37.62	148	0.0	1:14	17:57	1003	1002	54.0	781.5	500.2	326.1	174.1	399.4	595.1	48.3	28.8	20.6	52.1	0.7	4.0	56.4	1.8	75.0	35	m	0.90	80.0	3.4	41.1	37.3	36.2	
21.7.2010 	202	12:00	55.83	37.62	148	0.0	1:14	17:57	1003	1002	45.6	677.4	384.7	217.4	167.4	419.1	595.4	48.2	30.8	22.6	51.0	0.7	4.8	55.7	1.8	75.0	35	m	0.90	80.0	3.7	42.2	37.9	37.6	
21.7.2010 	202	15:00	55.83	37.62	148	0.0	1:14	17:57	1003	1002	21.8	303.4	237.9	131.4	106.5	400.8	517.2	36.8	31.0	21.2	47.4	0.7	2.4	42.5	1.8	75.0	35	m	0.90	80.0	2.7	35.8	33.4	34.2	
21.7.2010 	202	18:00	55.83	37.62	148	0.0	1:14	17:57	1003	1002	-1.2	0.0	0.0	0.0	0.0	377.6	452.6	26.4	27.2	22.9	63.6	0.7	0.0	19.4	1.8	75.0	35	m	0.90	80.0	0.8	23.2	24.0	25.9	
21.7.2010 	202	21:00	55.83	37.62	148	0.0	1:14	17:57	1003	1002	-13.3	0.0	0.0	0.0	0.0	364.3	431.4	22.8	24.6	21.1	68.4	0.7	0.0	16.3	1.8	75.0	35	m	0.90	80.0	0.2	19.9	21.3	23.0	
22.7.2010 	203	0:00	55.83	37.62	148	0.0	1:16	17:56	1000	996	-8.0	0.0	0.0	0.0	0.0	347.7	415.7	20.1	21.2	20.2	80.4	0.4	0.0	13.3	1.8	75.0	35	m	0.90	80.0	-0.4	16.9	19.2	20.2	
22.7.2010 	203	3:00	55.83	37.62	148	0.0	1:16	17:56	1000	996	11.9	131.3	131.3	61.3	69.9	351.5	423.6	21.5	22.0	20.4	77.1	0.4	0.0	25.6	1.8	75.0	35	m	0.90	80.0	0.4	22.6	24.5	24.4	
22.7.2010 	203	6:00	55.83	37.62	148	0.0	1:16	17:56	1000	996	36.7	548.8	232.7	82.7	149.9	429.3	523.1	37.5	28.4	21.1	54.7	0.7	6.4	47.5	1.8	75.0	35	m	0.90	80.0	2.7	36.3	34.1	33.8	
22.7.2010 	203	9:00	55.83	37.62	148	0.0	1:16	17:56	1000	996	53.9	779.5	555.0	390.1	164.9	412.6	596.5	48.4	32.4	21.1	43.5	1.4	3.2	57.6	1.8	75.0	35	m	0.90	80.0	3.7	42.5	37.2	38.1	
22.7.2010 	203	12:00	55.83	37.62	148	0.0	1:16	17:56	1000	996	45.5	675.3	529.4	379.0	150.4	419.4	620.8	51.7	34.6	19.3	35.2	0.7	2.4	59.0	1.8	75.0	35	m	0.90	80.0	4.5	46.5	40.1	40.6	
22.7.2010 	203	15:00	55.83	37.62	148	0.0	1:16	17:56	1000	996	21.6	300.9	149.2	55.7	93.6	445.3	550.9	41.6	33.5	21.5	41.7	1.4	5.6	44.5	1.8	75.0	35	m	0.90	80.0	3.1	37.7	34.0	35.9	
22.7.2010 	203	18:00	55.83	37.62	148	0.0	1:16	17:56	1000	996	-1.3	0.0	0.0	0.0	0.0	432.0	458.8	27.0	28.8	22.9	57.9	0.7	6.4	24.6	1.8	75.0	35	m	0.90	80.0	1.3	26.4	26.6	28.4	
22.7.2010 	203	21:00	55.83	37.62	148	0.0	1:16	17:56	1000	996	-13.5	0.0	0.0	0.0	0.0	400.6	431.0	22.4	23.1	24.5	86.9	0.4	6.4	19.5	1.8	75.0	35	m	0.90	80.0	0.3	20.8	23.0	24.2	
23.7.2010 	204	0:00	55.83	37.62	148	0.0	1:17	17:54	997	994	-8.2	0.0	0.0	0.0	0.0	396.2	420.9	20.6	22.3	23.9	89.0	0.4	6.4	18.2	1.8	75.0	35	m	0.90	80.0	0.1	19.8	22.1	23.3	
23.7.2010 	204	3:00	55.83	37.62	148	0.0	1:17	17:54	997	994	11.7	67.2	17.0	0.0	17.0	364.0	418.7	20.5	20.3	21.9	92.2	0.4	4.8	17.3	1.8	75.0	35	m	0.90	80.0	-0.3	18.0	20.6	21.4	
23.7.2010 	204	6:00	55.83	37.62	148	0.0	1:17	17:54	997	994	36.5	546.4	428.3	288.0	140.4	389.6	520.5	37.4	28.8	22.6	57.2	0.4	2.4	48.7	1.8	75.0	35	m	0.90	80.0	3.1	38.5	36.3	34.8	
23.7.2010 	204	9:00	55.83	37.62	148	0.0	1:17	17:54	997	994	53.7	777.5	777.5	648.1	129.4	413.5	616.8	51.2	34.2	20.7	38.6	0.7	0.0	60.2	1.8	75.0	35	m	0.90	80.0	4.5	46.9	40.5	40.8	
23.7.2010 	204	12:00	55.83	37.62	148	0.0	1:17	17:54	997	994	45.3	673.1	527.7	377.5	150.2	425.3	633.8	53.4	35.8	17.9	30.5	1.4	2.4	60.1	1.8	75.0	35	m	0.90	80.0	4.4	46.4	39.1	41.1	
23.7.2010 	204	15:00	55.83	37.62	148	0.0	1:17	17:54	997	994	21.5	298.3	212.4	110.1	102.3	425.7	554.0	42.2	35.1	17.4	30.9	0.4	3.2	45.8	1.8	75.0	35	m	0.90	80.0	3.6	40.6	36.7	37.4	
23.7.2010 	204	18:00	55.83	37.62	148	0.0	1:17	17:54	997	994	-1.5	0.0	0.0	0.0	0.0	384.1	450.6	26.0	28.2	16.4	43.1	0.4	2.4	19.8	1.8	75.0	35	m	0.90	80.0	0.8	23.9	24.4	25.4	
23.7.2010 	204	21:00	55.83	37.62	148	0.0	1:17	17:54	997	994	-13.7	0.0	0.0	0.0	0.0	360.5	429.0	22.4	23.8	20.7	70.4	0.4	0.8	15.7	1.8	75.0	35	m	0.90	80.0	0.1	19.5	21.4	22.5	
24.7.2010 	205	0:00	55.83	37.62	148	0.0	1:19	17:52	993	992	-8.4	0.0	0.0	0.0	0.0	351.9	417.0	20.3	22.0	21.7	82.1	0.4	0.0	13.8	1.8	75.0	35	m	0.90	80.0	-0.3	17.7	20.0	21.2	
24.7.2010 	205	3:00	55.83	37.62	148	0.0	1:19	17:52	993	992	11.5	115.0	115.0	45.8	69.2	349.2	425.1	21.8	21.4	22.9	90.0	0.4	0.0	24.8	1.8	75.0	35	m	0.90	80.0	0.4	22.0	24.3	24.5	
24.7.2010 	205	6:00	55.83	37.62	148	0.0	1:19	17:52	993	992	36.3	543.9	504.7	368.1	136.6	396.0	527.9	38.5	30.8	21.6	48.8	0.7	0.8	51.2	1.8	75.0	35	m	0.90	80.0	3.3	39.9	36.4	36.3	
24.7.2010 	205	9:00	55.83	37.62	148	0.0	1:19	17:52	993	992	53.4	775.4	775.4	645.9	129.4	418.4	601.1	49.0	35.2	19.3	34.0	1.4	0.0	59.6	1.8	75.0	35	m	0.90	80.0	4.3	45.7	38.9	40.7	
24.7.2010 	205	12:00	55.83	37.62	148	0.0	1:19	17:52	993	992	45.1	670.9	622.6	483.4	139.2	423.8	630.7	53.0	36.2	18.6	31.0	1.4	0.8	60.9	1.8	75.0	35	m	0.90	80.0	4.6	47.2	39.5	41.8	
24.7.2010 	205	15:00	55.83	37.62	148	0.0	1:19	17:52	993	992	21.3	295.6	189.2	90.6	98.5	425.2	500.7	34.0	33.7	18.6	35.6	1.4	4.0	41.1	1.8	75.0	35	m	0.90	80.0	2.9	36.4	32.7	34.9	
24.7.2010 	205	18:00	55.83	37.62	148	0.0	1:19	17:52	993	992	-1.7	0.0	0.0	0.0	0.0	452.7	452.9	25.8	26.6	21.0	60.4	1.4	8.0	25.8	1.8	75.0	35	m	0.90	80.0	0.9	24.3	24.5	25.9	
24.7.2010 	205	21:00	55.83	37.62	148	0.0	1:19	17:52	993	992	-13.9	0.0	0.0	0.0	0.0	378.8	430.5	22.5	23.2	22.8	80.2	0.7	4.8	17.5	1.8	75.0	35	m	0.90	80.0	0.0	19.4	21.2	22.9	
25.7.2010 	206	0:00	55.83	37.62	148	0.0	1:21	17:51	990	988	-8.6	0.0	0.0	0.0	0.0	386.4	425.3	21.5	22.9	20.1	72.0	0.4	5.6	17.7	1.8	75.0	35	m	0.90	80.0	0.1	19.7	21.7	22.4	
25.7.2010 	206	3:00	55.83	37.62	148	0.0	1:21	17:51	990	988	11.3	122.7	34.4	0.0	34.4	425.7	432.8	22.5	22.0	21.5	81.5	0.4	8.0	26.0	1.8	75.0	35	m	0.90	80.0	0.5	22.9	24.8	24.8	
25.7.2010 	206	6:00	55.83	37.62	148	0.0	1:21	17:51	990	988	36.2	541.3	385.4	244.0	141.4	393.0	489.8	32.5	28.8	19.7	49.8	1.4	3.2	45.9	1.8	75.0	35	m	0.90	80.0	2.4	34.2	31.8	32.4	
25.7.2010 	206	9:00	55.83	37.62	148	0.0	1:21	17:51	990	988	53.2	773.2	550.5	386.3	164.2	414.3	608.8	50.1	32.8	19.8	39.9	1.4	3.2	58.4	1.8	75.0	35	m	0.90	80.0	3.8	43.1	37.5	38.5	
25.7.2010 	206	12:00	55.83	37.62	148	0.0	1:21	17:51	990	988	44.9	668.6	572.3	427.9	144.5	419.9	615.7	51.0	35.3	18.0	31.6	1.4	1.6	59.2	1.8	75.0	35	m	0.90	80.0	4.3	45.6	38.7	40.5	
25.7.2010 	206	15:00	55.83	37.62	148	0.0	1:21	17:51	990	988	21.1	292.8	208.5	107.4	101.0	426.3	527.5	38.2	35.4	15.9	27.8	0.7	3.2	43.8	1.8	75.0	35	m	0.90	80.0	3.4	39.3	35.1	37.0	
25.7.2010 	206	18:00	55.83	37.62	148	0.0	1:21	17:51	990	988	-1.9	0.0	0.0	0.0	0.0	433.8	441.7	24.0	23.3	23.9	83.8	0.4	8.0	23.3	1.8	75.0	35	m	0.90	80.0	0.5	22.6	24.6	25.3	
25.7.2010 	206	21:00	55.83	37.62	148	0.0	1:21	17:51	990	988	-14.1	0.0	0.0	0.0	0.0	368.0	420.0	20.7	23.8	20.7	70.4	0.4	3.2	15.6	1.8	75.0	35	m	0.90	80.0	0.0	19.5	21.3	22.5	
26.7.2010 	207	0:00	55.83	37.62	148	0.0	1:23	17:49	986	985	-8.8	0.0	0.0	0.0	0.0	358.1	410.8	19.1	23.5	18.5	64.0	0.4	0.0	13.8	1.8	75.0	35	m	0.90	80.0	-0.1	18.5	20.3	21.2	
26.7.2010 	207	3:00	55.83	37.62	148	0.0	1:23	17:49	986	985	11.2	119.8	93.9	38.2	55.7	354.4	413.4	19.6	22.1	17.2	64.9	0.4	2.4	22.4	1.8	75.0	35	m	0.90	80.0	0.2	21.1	23.0	22.8	
26.7.2010 	207	6:00	55.83	37.62	148	0.0	1:23	17:49	986	985	36.0	538.8	228.4	80.8	147.6	426.5	496.4	33.3	28.1	18.4	48.4	0.7	6.4	45.2	1.8	75.0	35	m	0.90	80.0	2.4	34.9	32.9	32.5	
26.7.2010 	207	9:00	55.83	37.62	148	0.0	1:23	17:49	986	985	53.0	771.0	771.0	641.6	129.4	411.3	606.5	49.8	33.8	20.7	39.4	0.7	0.0	59.5	1.8	75.0	35	m	0.90	80.0	4.4	46.2	40.0	40.3	
26.7.2010 	207	12:00	55.83	37.62	148	0.0	1:23	17:49	986	985	44.7	666.2	522.3	372.8	149.6	431.6	611.2	50.3	37.2	15.9	25.2	1.4	2.4	59.0	1.8	75.0	35	m	0.90	80.0	4.6	47.0	39.3	41.9	
26.7.2010 	207	15:00	55.83	37.62	148	0.0	1:23	17:49	986	985	21.0	289.9	81.2	0.0	81.2	483.3	482.7	30.6	31.8	17.7	37.7	0.7	8.0	39.5	1.8	75.0	35	m	0.90	80.0	2.6	34.8	32.4	33.4	
26.7.2010 	207	18:00	55.83	37.62	148	0.0	1:23	17:49	986	985	-2.1	0.0	0.0	0.0	0.0	429.2	443.7	24.4	28.6	18.0	46.1	0.7	6.4	23.0	1.8	75.0	35	m	0.90	80.0	1.1	25.5	25.3	26.8	
26.7.2010 	207	21:00	55.83	37.62	148	0.0	1:23	17:49	986	985	-14.3	0.0	0.0	0.0	0.0	350.2	413.7	19.7	21.8	19.2	73.7	0.4	0.0	13.3	1.8	75.0	35	m	0.90	80.0	-0.4	17.3	19.4	20.3	
27.7.2010 	208	0:00	55.83	37.62	148	0.0	1:24	17:47	983	980	-9.0	0.0	0.0	0.0	0.0	337.1	400.2	17.3	19.0	19.2	87.6	0.4	0.0	10.8	1.8	75.0	35	m	0.90	80.0	-0.9	14.6	17.0	18.0	
27.7.2010 	208	3:00	55.83	37.62	148	0.0	1:24	17:47	983	980	11.0	116.8	49.5	10.6	38.9	372.2	407.3	18.3	18.0	18.4	89.2	0.4	6.4	20.2	1.8	75.0	35	m	0.90	80.0	-0.5	17.6	20.4	20.4	
27.7.2010 	208	6:00	55.83	37.62	148	0.0	1:24	17:47	983	980	35.8	536.1	381.7	241.1	140.7	391.9	505.3	35.0	28.6	19.3	49.5	0.7	3.2	46.8	1.8	75.0	35	m	0.90	80.0	2.6	36.1	33.7	33.4	
27.7.2010 	208	9:00	55.83	37.62	148	0.0	1:24	17:47	983	980	52.8	768.7	270.6	63.9	206.6	480.4	575.2	44.9	34.8	15.4	27.8	1.4	7.2	58.5	1.8	75.0	35	m	0.90	80.0	4.1	44.8	38.0	39.7	
27.7.2010 	208	12:00	55.83	37.62	148	0.0	1:24	17:47	983	980	44.5	663.8	185.9	0.0	185.9	490.8	527.5	37.7	33.0	17.4	34.7	0.4	8.0	53.2	1.8	75.0	35	m	0.90	80.0	3.9	43.3	38.7	37.8	
27.7.2010 	208	15:00	55.83	37.62	148	0.0	1:24	17:47	983	980	20.8	286.9	183.6	87.2	96.4	424.7	501.3	34.1	34.2	14.5	27.1	0.7	4.0	40.8	1.8	75.0	35	m	0.90	80.0	3.0	37.1	33.5	35.1	
27.7.2010 	208	18:00	55.83	37.62	148	0.0	1:24	17:47	983	980	-2.3	0.0	0.0	0.0	0.0	393.4	444.7	24.9	30.4	17.3	40.0	0.4	1.6	20.1	1.8	75.0	35	m	0.90	80.0	1.1	25.5	25.6	27.3	
27.7.2010 	208	21:00	55.83	37.62	148	0.0	1:24	17:47	983	980	-14.5	0.0	0.0	0.0	0.0	468.3	450.8	25.3	29.3	18.7	46.0	0.4	8.0	26.9	1.8	75.0	35	m	0.90	80.0	1.5	27.9	27.8	28.6	
28.7.2010 	209	0:00	55.83	37.62	148	0.0	1:26	17:45	979	976	-9.2	0.0	0.0	0.0	0.0	456.4	439.4	23.4	27.3	19.4	53.7	0.7	8.0	25.0	1.8	75.0	35	m	0.90	80.0	1.0	25.3	25.5	26.8	
28.7.2010 	209	3:00	55.83	37.62	148	0.0	1:26	17:45	979	976	10.8	113.8	40.0	5.1	34.9	419.4	429.7	22.0	24.1	18.8	62.9	0.4	7.2	25.5	1.8	75.0	35	m	0.90	80.0	0.7	23.9	25.2	25.1	
28.7.2010 	209	6:00	55.83	37.62	148	0.0	1:26	17:45	979	976	35.6	533.5	264.6	119.8	144.8	413.9	497.0	33.5	28.2	18.0	47.2	0.7	5.6	45.1	1.8	75.0	35	m	0.90	80.0	2.4	34.9	32.8	32.5	
28.7.2010 	209	9:00	55.83	37.62	148	0.0	1:26	17:45	979	976	52.6	766.3	766.3	637.0	129.3	407.7	575.7	45.5	33.2	19.4	38.3	1.4	0.0	57.4	1.8	75.0	35	m	0.90	80.0	3.8	43.0	37.3	38.5	
28.7.2010 	209	12:00	55.83	37.62	148	0.0	1:26	17:45	979	976	44.3	661.3	518.4	369.4	149.0	434.0	612.7	50.5	37.3	18.6	29.2	1.4	2.4	59.2	1.8	75.0	35	m	0.90	80.0	4.6	47.3	39.5	42.3	
28.7.2010 	209	15:00	55.83	37.62	148	0.0	1:26	17:45	979	976	20.6	283.9	202.1	103.2	98.9	430.6	516.7	36.5	35.8	19.3	32.9	1.4	3.2	43.0	1.8	75.0	35	m	0.90	80.0	3.4	39.0	34.4	37.2	
28.7.2010 	209	18:00	55.83	37.62	148	0.0	1:26	17:45	979	976	-2.5	0.0	0.0	0.0	0.0	400.5	458.4	27.2	30.9	22.3	50.1	0.4	2.4	21.9	1.8	75.0	35	m	0.90	80.0	1.4	26.8	27.0	29.1	
28.7.2010 	209	21:00	55.83	37.62	148	0.0	1:26	17:45	979	976	-14.8	0.0	0.0	0.0	0.0	386.4	439.3	24.0	29.0	20.5	51.2	0.7	0.8	19.0	1.8	75.0	35	m	0.90	80.0	1.0	24.2	24.4	26.5	
29.7.2010 	210	0:00	55.83	37.62	148	0.0	1:28	17:43	975	974	-9.4	0.0	0.0	0.0	0.0	373.3	426.3	21.8	26.6	18.6	53.5	0.7	0.0	16.6	1.8	75.0	35	m	0.90	80.0	0.4	21.4	22.2	23.8	
29.7.2010 	210	3:00	55.83	37.62	148	0.0	1:28	17:43	975	974	10.6	110.7	102.8	44.6	58.2	370.6	427.9	22.1	26.0	18.5	55.1	0.7	0.8	25.5	1.8	75.0	35	m	0.90	80.0	0.8	24.5	25.0	25.9	
29.7.2010 	210	6:00	55.83	37.62	148	0.0	1:28	17:43	975	974	35.4	530.8	263.3	119.0	144.2	419.4	504.1	34.6	29.2	18.0	44.5	1.4	5.6	45.9	1.8	75.0	35	m	0.90	80.0	2.4	34.4	31.8	32.4	
29.7.2010 	210	9:00	55.83	37.62	148	0.0	1:28	17:43	975	974	52.3	764.0	653.9	507.8	146.2	419.3	598.2	48.6	35.2	18.0	31.7	1.4	1.6	58.7	1.8	75.0	35	m	0.90	80.0	4.2	45.3	38.5	40.3	
29.7.2010 	210	12:00	55.83	37.62	148	0.0	1:28	17:43	975	974	44.1	658.7	279.3	105.0	174.2	482.5	622.5	51.5	37.8	16.2	24.8	2.7	6.4	59.6	1.8	75.0	35	m	0.90	80.0	4.5	46.7	38.4	41.6	
29.7.2010 	210	15:00	55.83	37.62	148	0.0	1:28	17:43	975	974	20.4	280.7	78.6	0.0	78.6	491.0	516.6	36.0	33.0	17.7	35.2	1.4	8.0	42.2	1.8	75.0	35	m	0.90	80.0	2.8	36.2	32.6	34.4	
29.7.2010 	210	18:00	55.83	37.62	148	0.0	1:28	17:43	975	974	-2.7	0.0	0.0	0.0	0.0	455.1	454.7	26.1	27.0	20.7	58.2	0.7	8.0	26.1	1.8	75.0	35	m	0.90	80.0	1.1	25.6	26.0	27.2	
29.7.2010 	210	21:00	55.83	37.62	148	0.0	1:28	17:43	975	974	-15.0	0.0	0.0	0.0	0.0	445.5	435.5	22.8	25.5	19.3	59.3	0.4	8.0	23.7	1.8	75.0	35	m	0.90	80.0	0.8	24.0	25.1	25.5	
30.7.2010 	211	0:00	55.83	37.62	148	0.0	1:30	17:42	972	970	-9.6	0.0	0.0	0.0	0.0	437.7	428.4	21.6	24.2	19.2	63.7	0.4	8.0	22.5	1.8	75.0	35	m	0.90	80.0	0.5	22.6	24.1	24.4	
30.7.2010 	211	3:00	55.83	37.62	148	0.0	1:30	17:42	972	970	10.4	107.6	30.1	0.0	30.1	428.4	430.7	22.1	22.6	19.2	70.2	0.4	8.0	25.5	1.8	75.0	35	m	0.90	80.0	0.5	22.9	24.6	24.4	
30.7.2010 	211	6:00	55.83	37.62	148	0.0	1:30	17:42	972	970	35.2	528.0	490.0	354.9	135.1	370.9	512.5	36.3	26.0	19.2	57.2	0.4	0.8	48.2	1.8	75.0	35	m	0.90	80.0	2.6	36.3	34.8	32.5	
30.7.2010 	211	9:00	55.83	37.62	148	0.0	1:30	17:42	972	970	52.1	761.5	597.0	442.7	154.4	390.1	565.2	44.1	29.0	20.5	51.2	0.7	2.4	54.5	1.8	75.0	35	m	0.90	80.0	3.3	40.3	36.6	35.8	
